Image ID,Class,Confidence,Bounding Box
614,Late Blight,0.9290966391563416,"[[123.70489501953125, 135.63392639160156, 372.0145568847656, 579.057373046875]]"
615,Late Blight,0.9447456002235413,"[[252.34036254882812, 203.11163330078125, 455.2986755371094, 554.3349609375]]"
616,Late Blight,0.8023020029067993,"[[43.95213317871094, 54.05368423461914, 464.1802978515625, 582.9337158203125]]"
616,Late Blight,0.6005083322525024,"[[455.3543395996094, 0.2911197245121002, 640.0, 284.9879455566406]]"
617,Late Blight,0.8833173513412476,"[[80.72920227050781, 14.132294654846191, 606.0189819335938, 611.56591796875]]"
618,Late Blight,0.8667632341384888,"[[14.492959022521973, 13.369857788085938, 588.7817993164062, 626.9608154296875]]"
619,Healthy,0.8704366087913513,"[[50.80815505981445, 20.347307205200195, 634.2638549804688, 591.8912353515625]]"
620,Late Blight,0.9443226456642151,"[[174.86981201171875, 109.57949829101562, 336.2391357421875, 412.9047546386719]]"
621,Late Blight,0.7393622994422913,"[[23.175119400024414, 9.391658782958984, 634.8305053710938, 629.7311401367188]]"
622,Late Blight,0.8889296650886536,"[[135.795654296875, 115.89966583251953, 523.3892822265625, 522.8917846679688]]"
623,Late Blight,0.904924750328064,"[[68.82223510742188, 185.8489227294922, 597.84375, 581.6578369140625]]"
624,Late Blight,0.9023641347885132,"[[7.013549327850342, 25.720752716064453, 523.0345458984375, 573.89111328125]]"
625,Healthy,0.5160318613052368,"[[20.736459732055664, 0.0, 589.4595336914062, 527.9149169921875]]"
626,Late Blight,0.9032543301582336,"[[201.27235412597656, 44.764400482177734, 441.45135498046875, 599.79443359375]]"
627,Late Blight,0.8956043124198914,"[[74.71263122558594, 25.333106994628906, 538.5012817382812, 540.1400146484375]]"
628,Late Blight,0.8903969526290894,"[[73.63768768310547, 8.237807273864746, 638.5110473632812, 638.8097534179688]]"
629,Late Blight,0.7415717840194702,"[[0.0, 0.0, 639.0350341796875, 638.426025390625]]"
629,Healthy,0.5207561254501343,"[[1.4105582237243652, 11.326903343200684, 638.2787475585938, 637.3705444335938]]"
630,Late Blight,0.8277252316474915,"[[57.04388427734375, 25.292930603027344, 617.3190307617188, 566.3358154296875]]"
631,Healthy,0.8294742107391357,"[[20.228269577026367, 0.7770851850509644, 640.0, 633.5072631835938]]"
633,Healthy,0.9571587443351746,"[[0.24241727590560913, 1.3515625, 511.91094970703125, 511.70233154296875]]"
634,Late Blight,0.8649714589118958,"[[2.5250601768493652, 18.683237075805664, 624.0455932617188, 597.1904907226562]]"
635,Spider Mites,0.7943517565727234,"[[105.1557388305664, 8.136595726013184, 540.73046875, 524.3861083984375]]"
636,Late Blight,0.9386091232299805,"[[207.73382568359375, 156.8393096923828, 465.9604797363281, 439.4713134765625]]"
637,Late Blight,0.7816136479377747,"[[11.682271957397461, 29.968618392944336, 602.4998168945312, 497.5719299316406]]"
638,Late Blight,0.7733863592147827,"[[138.35772705078125, 126.9405517578125, 416.7849426269531, 562.7015991210938]]"
639,Late Blight,0.941615879535675,"[[125.84471893310547, 48.61360168457031, 578.5781860351562, 478.4844665527344]]"
640,Late Blight,0.886028528213501,"[[88.13662719726562, 102.67333221435547, 582.2048950195312, 611.6221923828125]]"
641,Late Blight,0.9024595618247986,"[[25.60097885131836, 0.4680319130420685, 577.4419555664062, 630.8362426757812]]"
642,Late Blight,0.6234678626060486,"[[172.6852264404297, 31.440948486328125, 634.9917602539062, 596.5960083007812]]"
643,Healthy,0.9403499364852905,"[[48.12259292602539, 1.2418140172958374, 573.79296875, 634.3360595703125]]"
644,Tomato Yellow Leaf Curl Virus,0.8535538911819458,"[[49.20783233642578, 40.478511810302734, 605.2203979492188, 618.842041015625]]"
644,Healthy,0.5175244808197021,"[[52.827362060546875, 34.512596130371094, 624.0656127929688, 601.5443725585938]]"
645,Late Blight,0.8759456276893616,"[[78.33042907714844, 0.0, 590.2701416015625, 608.2059326171875]]"
646,Healthy,0.9246069192886353,"[[70.30569458007812, 16.881677627563477, 574.824951171875, 599.0209350585938]]"
647,Healthy,0.9232343435287476,"[[0.0, 0.1563936024904251, 625.83349609375, 640.0]]"
648,Late Blight,0.8574588298797607,"[[5.425881385803223, 12.137665748596191, 637.1644287109375, 640.0]]"
649,Late Blight,0.8312990665435791,"[[30.2824649810791, 16.409624099731445, 628.168212890625, 622.3016967773438]]"
650,Spider Mites,0.5578567981719971,"[[75.54545593261719, 67.56806945800781, 556.041015625, 523.9148559570312]]"
651,Late Blight,0.8004629611968994,"[[7.531307220458984, 132.3472900390625, 614.570068359375, 592.92919921875]]"
652,Late Blight,0.9358366131782532,"[[148.0382537841797, 159.27186584472656, 364.3399353027344, 603.8904418945312]]"
653,Late Blight,0.8760174512863159,"[[21.293800354003906, 2.2946345806121826, 606.1141967773438, 639.088623046875]]"
654,Late Blight,0.892383337020874,"[[13.572781562805176, 10.371739387512207, 640.0, 588.9835815429688]]"
655,Late Blight,0.9031228423118591,"[[46.125343322753906, 20.939796447753906, 620.1842041015625, 611.0332641601562]]"
656,Late Blight,0.6468417644500732,"[[222.89541625976562, 37.68633270263672, 634.8057861328125, 602.7825927734375]]"
657,Late Blight,0.8322619795799255,"[[142.97239685058594, 82.3456802368164, 445.3148498535156, 561.1831665039062]]"
658,Late Blight,0.7871912717819214,"[[108.5810317993164, 32.203060150146484, 616.0325317382812, 581.658447265625]]"
659,Late Blight,0.8973295092582703,"[[44.93181610107422, 56.293296813964844, 428.4251708984375, 542.3565673828125]]"
660,Spider Mites,0.6506896018981934,"[[81.6733627319336, 52.21232223510742, 448.6700134277344, 559.5220336914062]]"
661,Healthy,0.7119093537330627,"[[64.2783432006836, 12.073507308959961, 635.0496215820312, 490.76654052734375]]"
662,Late Blight,0.8592787384986877,"[[0.27731502056121826, 6.618185043334961, 637.0194091796875, 567.6813354492188]]"
663,Spider Mites,0.6667507290840149,"[[78.799072265625, 70.88263702392578, 502.68402099609375, 531.0718994140625]]"
664,Late Blight,0.9155651330947876,"[[150.505859375, 11.408690452575684, 580.2393188476562, 640.0]]"
666,Late Blight,0.6944149732589722,"[[140.08328247070312, 9.913617134094238, 525.922119140625, 592.2032470703125]]"
667,Late Blight,0.6178445816040039,"[[158.04905700683594, 219.77423095703125, 584.2069091796875, 494.94189453125]]"
668,Late Blight,0.7996963262557983,"[[93.20712280273438, 48.782615661621094, 510.7658386230469, 574.0660400390625]]"
669,Late Blight,0.7599413394927979,"[[112.7033462524414, 105.6525650024414, 517.9047241210938, 495.22918701171875]]"
670,Late Blight,0.8448615074157715,"[[43.48280715942383, 0.0, 560.9725952148438, 583.4811401367188]]"
671,Spider Mites,0.733866810798645,"[[73.91270446777344, 37.44578552246094, 579.8800659179688, 592.2070922851562]]"
672,Spider Mites,0.7832637429237366,"[[88.4588394165039, 74.17253875732422, 570.6520385742188, 542.5662231445312]]"
673,Spider Mites,0.9593982696533203,"[[142.03677368164062, 6.175895690917969, 558.9449462890625, 400.4401550292969]]"
673,Early Blight,0.8463345170021057,"[[310.716064453125, 506.1454162597656, 436.2061462402344, 601.2567138671875]]"
674,Leaf Mold,0.7685486674308777,"[[56.00082778930664, 45.226905822753906, 521.823486328125, 545.0070190429688]]"
675,Healthy,0.8587914705276489,"[[11.615564346313477, 16.025569915771484, 635.8901977539062, 585.4003295898438]]"
676,Late Blight,0.7923985719680786,"[[40.9940071105957, 12.822443962097168, 603.1951904296875, 562.1989135742188]]"
677,Healthy,0.7177104949951172,"[[115.35995483398438, 6.703670501708984, 629.9683837890625, 497.7327575683594]]"
678,Healthy,0.6897071003913879,"[[1.0979864597320557, 35.334938049316406, 592.173583984375, 512.8854370117188]]"
679,Late Blight,0.9262922406196594,"[[178.67881774902344, 93.54922485351562, 452.3076171875, 543.5943603515625]]"
680,Healthy,0.503601610660553,"[[23.80105209350586, 3.4314680099487305, 560.1917114257812, 579.0933837890625]]"
681,Healthy,0.7833875417709351,"[[21.24734115600586, 4.54672384262085, 568.955810546875, 545.8096313476562]]"
682,Healthy,0.8064916133880615,"[[65.31707000732422, 14.939520835876465, 613.9816284179688, 587.5476684570312]]"
683,Healthy,0.6719844341278076,"[[78.70377349853516, 5.279684543609619, 624.4368896484375, 580.1513061523438]]"
684,Late Blight,0.9196094870567322,"[[156.9454345703125, 153.76034545898438, 443.5575256347656, 497.2406005859375]]"
685,Spider Mites,0.676284670829773,"[[178.9921417236328, 6.449548721313477, 587.621337890625, 604.9620361328125]]"
685,Healthy,0.5370734930038452,"[[180.15301513671875, 2.4826228618621826, 588.739990234375, 622.0531616210938]]"
686,Healthy,0.8531988263130188,"[[73.96943664550781, 33.03861618041992, 639.8320922851562, 567.6087646484375]]"
687,Late Blight,0.8175933957099915,"[[51.312538146972656, 1.044490933418274, 550.2251586914062, 630.0122680664062]]"
688,Late Blight,0.9502592086791992,"[[178.2164306640625, 286.9236145019531, 405.7297058105469, 521.7907104492188]]"
690,Tomato Yellow Leaf Curl Virus,0.8536158800125122,"[[34.600074768066406, 12.71741008758545, 472.01214599609375, 603.1223754882812]]"
693,Late Blight,0.8432603478431702,"[[13.214972496032715, 48.16337585449219, 627.2264404296875, 502.18896484375]]"
694,Late Blight,0.8379390835762024,"[[14.752878189086914, 26.144947052001953, 498.56048583984375, 616.907470703125]]"
695,Late Blight,0.8952601552009583,"[[5.281659126281738, 9.176958084106445, 585.0042724609375, 639.4468994140625]]"
696,Healthy,0.7420311570167542,"[[29.773773193359375, 4.647360324859619, 593.6943359375, 578.0455932617188]]"
696,Late Blight,0.5141499042510986,"[[36.176971435546875, 1.1878517866134644, 609.7195434570312, 577.9378662109375]]"
697,Late Blight,0.8971729874610901,"[[158.23541259765625, 107.61991119384766, 524.2686767578125, 537.9417724609375]]"
699,Late Blight,0.8665743470191956,"[[77.6438217163086, 6.161462783813477, 636.1203002929688, 620.5064697265625]]"
700,Late Blight,0.9251658320426941,"[[96.2671890258789, 63.28013229370117, 442.6224365234375, 522.7059936523438]]"
701,Late Blight,0.9426449537277222,"[[195.87400817871094, 160.9498291015625, 601.906982421875, 546.2095947265625]]"
702,Healthy,0.8464701175689697,"[[24.04244613647461, 0.17143696546554565, 592.0499267578125, 600.7766723632812]]"
703,Late Blight,0.7406498193740845,"[[46.893306732177734, 58.592472076416016, 591.8634643554688, 618.0455322265625]]"
705,Healthy,0.9050771594047546,"[[135.58848571777344, 59.4792594909668, 551.7305297851562, 553.3466796875]]"
706,Late Blight,0.8720964193344116,"[[131.67852783203125, 55.94087219238281, 542.6036376953125, 586.83935546875]]"
707,Late Blight,0.6577911376953125,"[[103.65851593017578, 1.0521742105484009, 620.700439453125, 638.5040893554688]]"
708,Healthy,0.7963996529579163,"[[35.661563873291016, 3.6984429359436035, 617.48828125, 619.8922119140625]]"
709,Late Blight,0.8122803568840027,"[[60.878326416015625, 0.5533375144004822, 621.5458984375, 630.9725952148438]]"
710,Late Blight,0.9020827412605286,"[[134.25946044921875, 125.60733032226562, 556.5564575195312, 592.4649658203125]]"
711,Spider Mites,0.9190702438354492,"[[145.69993591308594, 52.84913635253906, 473.2608337402344, 576.0016479492188]]"
712,Late Blight,0.8753981590270996,"[[112.95637512207031, 0.7773005962371826, 604.966796875, 579.67626953125]]"
713,Late Blight,0.9215208292007446,"[[173.35362243652344, 17.237476348876953, 591.0637817382812, 531.4957275390625]]"
714,Healthy,0.9110753536224365,"[[62.23257064819336, 25.523841857910156, 584.6937866210938, 590.4454956054688]]"
716,Leaf Mold,0.8953851461410522,"[[47.0283203125, 25.933351516723633, 562.7479248046875, 625.48193359375]]"
717,Late Blight,0.8790514469146729,"[[62.79885482788086, 25.879981994628906, 621.6727294921875, 605.1333618164062]]"
719,Healthy,0.911284327507019,"[[13.634894371032715, 15.62557315826416, 630.2723999023438, 619.5933837890625]]"
720,Late Blight,0.8752689957618713,"[[54.6843376159668, 0.0, 505.6915588378906, 501.4367980957031]]"
722,Late Blight,0.9277569651603699,"[[19.56334686279297, 0.08264877647161484, 569.685302734375, 620.7559204101562]]"
723,Healthy,0.6617242097854614,"[[0.03934972360730171, 5.874130725860596, 607.5371704101562, 557.2445678710938]]"
725,Healthy,0.7394997477531433,"[[108.9972915649414, 18.771469116210938, 587.9635620117188, 579.6102294921875]]"
726,Spider Mites,0.5634388327598572,"[[6.581204891204834, 24.116424560546875, 573.3658447265625, 532.8452758789062]]"
727,Healthy,0.6083272099494934,"[[35.616615295410156, 19.62868881225586, 616.825927734375, 633.1231079101562]]"
728,Healthy,0.6916822195053101,"[[40.74627685546875, 50.291259765625, 599.2281494140625, 556.6192016601562]]"
729,Tomato Yellow Leaf Curl Virus,0.857732355594635,"[[124.74901580810547, 12.135798454284668, 616.7080078125, 614.9818725585938]]"
730,Late Blight,0.8685603737831116,"[[61.12009811401367, 14.711823463439941, 479.1905822753906, 613.6610107421875]]"
731,Late Blight,0.9048265218734741,"[[30.564590454101562, 0.5668370723724365, 602.251708984375, 605.8065185546875]]"
732,Healthy,0.6851879954338074,"[[86.12589263916016, 34.929054260253906, 603.9817504882812, 614.021484375]]"
733,Spider Mites,0.77125084400177,"[[94.38084411621094, 50.90863037109375, 486.6083984375, 573.6895141601562]]"
734,Late Blight,0.9164934754371643,"[[7.014249324798584, 1.8136775493621826, 607.7460327148438, 611.5222778320312]]"
736,Late Blight,0.7878963351249695,"[[179.20968627929688, 133.97288513183594, 567.5897827148438, 562.2780151367188]]"
737,Healthy,0.7990652918815613,"[[118.54085540771484, 38.586421966552734, 596.116455078125, 602.5458984375]]"
738,Healthy,0.9066956639289856,"[[60.92134094238281, 23.9736385345459, 584.0184326171875, 562.0239868164062]]"
739,Late Blight,0.903164267539978,"[[66.43399810791016, 88.403564453125, 554.6859741210938, 591.6705932617188]]"
740,Target Spot,0.8145876526832581,"[[3.3592491149902344, 45.5447883605957, 599.4736328125, 614.1822509765625]]"
741,Healthy,0.8681166172027588,"[[45.56866455078125, 38.22970962524414, 545.1442260742188, 571.8004150390625]]"
742,Late Blight,0.8915836215019226,"[[76.14810180664062, 23.415525436401367, 631.302734375, 581.18994140625]]"
743,Healthy,0.9165975451469421,"[[0.0, 1.5730195045471191, 597.5223388671875, 585.5458374023438]]"
744,Healthy,0.5753187537193298,"[[30.44300651550293, 8.902749061584473, 559.6436157226562, 611.1151733398438]]"
745,Late Blight,0.9134166240692139,"[[15.200912475585938, 0.9858613014221191, 629.9913330078125, 556.8773193359375]]"
746,Spider Mites,0.6611484885215759,"[[168.13198852539062, 66.93732452392578, 439.4576721191406, 564.624267578125]]"
747,Spider Mites,0.7754414677619934,"[[58.269775390625, 12.942611694335938, 563.2396850585938, 571.3214111328125]]"
748,Healthy,0.7311235070228577,"[[68.80140686035156, 22.862367630004883, 585.1564331054688, 599.8943481445312]]"
749,Late Blight,0.922867476940155,"[[62.778316497802734, 72.67448425292969, 494.4867248535156, 491.79254150390625]]"
750,Late Blight,0.8978348970413208,"[[126.78211212158203, 56.98040771484375, 505.4480895996094, 558.6963500976562]]"
751,Healthy,0.882088303565979,"[[48.394683837890625, 7.603256702423096, 572.2113037109375, 593.5916137695312]]"
752,Late Blight,0.7631177306175232,"[[182.5478057861328, 117.17259216308594, 418.48956298828125, 568.390380859375]]"
753,Target Spot,0.6166438460350037,"[[62.53579330444336, 34.06348419189453, 521.8097534179688, 584.851318359375]]"
754,Late Blight,0.890845537185669,"[[103.70346069335938, 200.24681091308594, 478.7645568847656, 428.1249084472656]]"
755,Healthy,0.9241379499435425,"[[25.448211669921875, 2.6589784622192383, 574.348876953125, 636.0365600585938]]"
757,Healthy,0.9393925070762634,"[[5.022546768188477, 39.92368698120117, 640.0, 574.218505859375]]"
758,Healthy,0.7081154584884644,"[[11.181783676147461, 4.346708297729492, 535.0572509765625, 585.791748046875]]"
759,Late Blight,0.9062485098838806,"[[0.0, 0.0, 639.096923828125, 632.06884765625]]"
760,Late Blight,0.7525535821914673,"[[74.05865478515625, 59.11261749267578, 419.1524963378906, 637.7991333007812]]"
760,Late Blight,0.6287736892700195,"[[73.14280700683594, 7.196475505828857, 543.68359375, 640.0]]"
761,Healthy,0.7129300236701965,"[[102.07015991210938, 65.34333801269531, 572.5368041992188, 589.9501953125]]"
762,Late Blight,0.9147372245788574,"[[134.3238067626953, 5.804083824157715, 564.2604370117188, 629.6017456054688]]"
763,Leaf Mold,0.7230482697486877,"[[76.14900207519531, 13.651158332824707, 545.8920288085938, 563.2311401367188]]"
764,Late Blight,0.9177662134170532,"[[24.637449264526367, 20.0728816986084, 571.00244140625, 479.215576171875]]"
765,Early Blight,0.5861860513687134,"[[176.09022521972656, 89.33663177490234, 474.8231201171875, 545.6446533203125]]"
766,Healthy,0.7504405379295349,"[[24.84683609008789, 10.051843643188477, 634.3696899414062, 560.9224853515625]]"
767,Late Blight,0.9071630239486694,"[[117.95064544677734, 13.49537467956543, 603.6493530273438, 622.64111328125]]"
768,Late Blight,0.9013649821281433,"[[143.91981506347656, 57.4185676574707, 555.9124755859375, 603.7054443359375]]"
769,Late Blight,0.8711292743682861,"[[0.0354003868997097, 3.7622785568237305, 605.8201904296875, 592.8963623046875]]"
770,Healthy,0.7719939351081848,"[[77.83934783935547, 33.46255874633789, 601.8004760742188, 542.0799560546875]]"
771,Late Blight,0.9004513025283813,"[[142.16424560546875, 4.035429000854492, 640.0, 635.2508544921875]]"
772,Late Blight,0.897875189781189,"[[60.543209075927734, 3.8945813179016113, 604.789306640625, 539.5267944335938]]"
773,Late Blight,0.8707221150398254,"[[113.52649688720703, 201.41937255859375, 438.4864501953125, 460.9671936035156]]"
774,Late Blight,0.9331393241882324,"[[131.49435424804688, 131.00857543945312, 502.4841613769531, 546.2288818359375]]"
775,Late Blight,0.8894506096839905,"[[32.19941711425781, 13.537345886230469, 631.4312133789062, 495.79449462890625]]"
776,Late Blight,0.7630340456962585,"[[31.50225257873535, 20.2232608795166, 575.6541137695312, 595.4771118164062]]"
776,Healthy,0.5956627130508423,"[[33.2927360534668, 2.9530961513519287, 582.6950073242188, 618.2029418945312]]"
777,Late Blight,0.908520519733429,"[[59.0366096496582, 0.41941919922828674, 591.265625, 565.0372314453125]]"
778,Early Blight,0.8883655667304993,"[[89.80303955078125, 0.5145801901817322, 325.2613525390625, 170.83843994140625]]"
778,Late Blight,0.6700894236564636,"[[291.36480712890625, 1.0822968482971191, 634.5578002929688, 576.2353515625]]"
779,Target Spot,0.8030828833580017,"[[63.08442687988281, 12.223689079284668, 549.8722534179688, 546.474853515625]]"
780,Healthy,0.7203425765037537,"[[106.3338623046875, 41.19926834106445, 513.6526489257812, 541.0150756835938]]"
781,Leaf Mold,0.5643126964569092,"[[102.21973419189453, 3.6402082443237305, 549.7008666992188, 564.5048828125]]"
782,Healthy,0.7567615509033203,"[[36.808109283447266, 0.0, 570.918701171875, 592.8814086914062]]"
783,Healthy,0.5330618023872375,"[[62.858863830566406, 20.713607788085938, 578.1153564453125, 591.108154296875]]"
784,Late Blight,0.8623951077461243,"[[24.314178466796875, 3.562370538711548, 626.5921020507812, 640.0]]"
785,Healthy,0.7056366801261902,"[[58.072200775146484, 2.126464605331421, 589.0718994140625, 625.153076171875]]"
786,Healthy,0.8529877066612244,"[[3.8069419860839844, 0.5311494469642639, 612.9470825195312, 640.0]]"
786,Late Blight,0.7270081639289856,"[[1.4003617763519287, 0.12810201942920685, 616.9772338867188, 639.8395385742188]]"
787,Late Blight,0.6161484122276306,"[[16.992977142333984, 68.13548278808594, 619.7351684570312, 552.8741455078125]]"
788,Healthy,0.8710368275642395,"[[56.83203887939453, 2.148940086364746, 575.33154296875, 564.7579345703125]]"
789,Late Blight,0.9141778945922852,"[[174.04403686523438, 134.4814453125, 424.9861145019531, 507.18792724609375]]"
790,Target Spot,0.6319258809089661,"[[154.6241912841797, 94.75606536865234, 600.272216796875, 595.4566040039062]]"
791,Spider Mites,0.6679074764251709,"[[80.55297088623047, 4.578067302703857, 583.8430786132812, 577.1905517578125]]"
792,Healthy,0.6950867772102356,"[[24.623374938964844, 13.82381534576416, 563.3232421875, 629.1549682617188]]"
793,Healthy,0.833419144153595,"[[100.38907623291016, 0.0, 569.7703247070312, 475.6875915527344]]"
794,Late Blight,0.8724808692932129,"[[59.24165344238281, 9.4541654586792, 606.504638671875, 578.0626831054688]]"
795,Late Blight,0.9607964158058167,"[[98.00521850585938, 182.0336151123047, 384.6013488769531, 494.2481689453125]]"
796,Healthy,0.6973800659179688,"[[26.67742347717285, 31.362123489379883, 588.010986328125, 573.1885986328125]]"
798,Healthy,0.8651849031448364,"[[28.46169662475586, 14.115707397460938, 587.1984252929688, 630.0547485351562]]"
799,Late Blight,0.7172048687934875,"[[159.99578857421875, 92.13896942138672, 468.6285705566406, 544.673828125]]"
800,Spider Mites,0.5911228060722351,"[[105.666748046875, 0.0, 563.4591674804688, 540.5751953125]]"
801,Spider Mites,0.6516573429107666,"[[117.25635528564453, 69.49987030029297, 451.5892639160156, 550.0132446289062]]"
802,Healthy,0.7454381585121155,"[[77.48450469970703, 7.8142409324646, 603.4571533203125, 597.2454833984375]]"
805,Late Blight,0.9418116211891174,"[[124.63655853271484, 137.9838409423828, 410.82550048828125, 426.6390686035156]]"
806,Late Blight,0.9027143120765686,"[[50.6804313659668, 37.832027435302734, 595.3628540039062, 627.8937377929688]]"
807,Spider Mites,0.5829834342002869,"[[27.472747802734375, 5.344274044036865, 557.2321166992188, 575.3543090820312]]"
808,Late Blight,0.9291677474975586,"[[19.755355834960938, 12.921213150024414, 640.0, 640.0]]"
809,Late Blight,0.9403160214424133,"[[15.600728988647461, 9.207942962646484, 619.5722045898438, 586.9764404296875]]"
810,Late Blight,0.5655670166015625,"[[27.753402709960938, 8.498517036437988, 609.9163208007812, 605.9669189453125]]"
811,Late Blight,0.8627973198890686,"[[58.529659271240234, 0.0, 572.0663452148438, 577.9055786132812]]"
812,Late Blight,0.9063112735748291,"[[69.8614273071289, 0.5010985732078552, 637.203125, 570.9899291992188]]"
813,Healthy,0.7894712686538696,"[[39.53074645996094, 6.307426452636719, 569.668212890625, 596.2509765625]]"
814,Healthy,0.9263219833374023,"[[40.1872673034668, 0.8812040090560913, 578.3790283203125, 636.4946899414062]]"
814,Early Blight,0.7722934484481812,"[[406.8321838378906, 517.5094604492188, 611.0748901367188, 608.6531982421875]]"
815,Late Blight,0.8887349963188171,"[[61.93122100830078, 1.7705938816070557, 561.7257690429688, 636.1864624023438]]"
816,Healthy,0.6388407945632935,"[[8.453907012939453, 3.339987277984619, 560.473876953125, 607.0593872070312]]"
817,Late Blight,0.9509598612785339,"[[179.41807556152344, 127.92140197753906, 501.19232177734375, 504.9193420410156]]"
818,Healthy,0.5428218841552734,"[[70.74340057373047, 13.794123649597168, 596.884033203125, 586.5318603515625]]"
819,Late Blight,0.8986527323722839,"[[114.40447235107422, 15.216781616210938, 568.3108520507812, 419.1320495605469]]"
820,Leaf Mold,0.6763061881065369,"[[133.65806579589844, 37.557586669921875, 557.21044921875, 579.484375]]"
821,Late Blight,0.7597941756248474,"[[238.50909423828125, 136.52259826660156, 412.31463623046875, 487.1200866699219]]"
822,Late Blight,0.9046682715415955,"[[10.899370193481445, 3.541259527206421, 639.4921264648438, 628.5499267578125]]"
823,Late Blight,0.9266806840896606,"[[13.164384841918945, 0.0, 581.239990234375, 616.2227783203125]]"
824,Healthy,0.8080486059188843,"[[72.66859436035156, 0.0, 573.6593627929688, 617.098876953125]]"
825,Late Blight,0.9461037516593933,"[[3.8341565132141113, 0.3443818688392639, 566.24560546875, 638.1795043945312]]"
827,Healthy,0.8025913834571838,"[[64.47789764404297, 8.648860931396484, 610.47314453125, 597.0186767578125]]"
827,Spider Mites,0.5603545308113098,"[[68.43982696533203, 6.649725914001465, 587.3057861328125, 598.5804443359375]]"
828,Late Blight,0.9467059373855591,"[[157.7587432861328, 175.76910400390625, 376.19287109375, 481.8733825683594]]"
829,Spider Mites,0.7152531147003174,"[[130.4972686767578, 28.040122985839844, 594.3401489257812, 615.6243286132812]]"
830,Spider Mites,0.5279524326324463,"[[71.8013916015625, 7.26163911819458, 550.0771484375, 539.3584594726562]]"
832,Healthy,0.9179823398590088,"[[35.63821029663086, 3.186447858810425, 639.6369018554688, 604.5488891601562]]"
833,Late Blight,0.8801923394203186,"[[87.74004364013672, 0.23013842105865479, 624.2362060546875, 624.3456420898438]]"
834,Healthy,0.9377657175064087,"[[105.21002960205078, 15.431822776794434, 555.8643188476562, 612.7544555664062]]"
835,Spider Mites,0.5005439519882202,"[[122.46337127685547, 40.18389129638672, 561.7197875976562, 595.5733642578125]]"
836,Healthy,0.9053279757499695,"[[15.483163833618164, 28.2695255279541, 600.1818237304688, 614.3155517578125]]"
837,Healthy,0.6032383441925049,"[[34.004764556884766, 19.97073745727539, 613.2990112304688, 566.8845825195312]]"
838,Healthy,0.6205394268035889,"[[141.37924194335938, 0.0, 504.9226379394531, 510.1391906738281]]"
839,Spider Mites,0.6715698838233948,"[[64.91007995605469, 70.30280303955078, 583.1712036132812, 598.24853515625]]"
840,Healthy,0.7133564352989197,"[[99.5124282836914, 13.168549537658691, 621.4484252929688, 597.5902099609375]]"
840,Tomato Yellow Leaf Curl Virus,0.5579666495323181,"[[107.7512435913086, 11.813748359680176, 624.6438598632812, 590.96044921875]]"
841,Late Blight,0.8581433892250061,"[[16.550220489501953, 50.71909713745117, 579.4335327148438, 562.7335205078125]]"
842,Healthy,0.8524224758148193,"[[28.807586669921875, 3.7747011184692383, 596.7003173828125, 467.8638000488281]]"
843,Spider Mites,0.8831619024276733,"[[103.2426986694336, 122.92364501953125, 524.0223388671875, 536.1264038085938]]"
846,Healthy,0.8739609122276306,"[[56.63100051879883, 1.246768593788147, 602.7669677734375, 617.224609375]]"
847,Late Blight,0.7244701385498047,"[[97.234130859375, 85.60372161865234, 502.0647277832031, 608.8646850585938]]"
848,Healthy,0.8493894338607788,"[[32.993736267089844, 21.305217742919922, 588.9526977539062, 623.5763549804688]]"
849,Spider Mites,0.6759523153305054,"[[50.693267822265625, 49.61518859863281, 590.7630615234375, 539.951416015625]]"
850,Late Blight,0.8753430843353271,"[[42.536277770996094, 29.27859878540039, 633.3025512695312, 550.1939086914062]]"
851,Spider Mites,0.792432427406311,"[[70.18431854248047, 3.112433671951294, 608.2606811523438, 586.6854248046875]]"
852,Healthy,0.9192981719970703,"[[106.83731079101562, 30.01945686340332, 596.0637817382812, 548.177734375]]"
853,Healthy,0.9321454167366028,"[[54.838829040527344, 23.058237075805664, 582.1741333007812, 600.4434204101562]]"
854,Healthy,0.7553666234016418,"[[69.043212890625, 19.730438232421875, 530.9776000976562, 530.1119384765625]]"
855,Tomato Yellow Leaf Curl Virus,0.9120307564735413,"[[204.34954833984375, 14.462746620178223, 602.4646606445312, 530.908447265625]]"
856,Septoria Leaf Spot,0.684513509273529,"[[129.56118774414062, 71.73910522460938, 588.799072265625, 570.6148681640625]]"
857,Healthy,0.748282253742218,"[[31.86663246154785, 9.853802680969238, 592.2667846679688, 613.1307373046875]]"
859,Healthy,0.9249554872512817,"[[26.541584014892578, 14.168376922607422, 601.1065673828125, 495.6138000488281]]"
860,Late Blight,0.8363972902297974,"[[12.107579231262207, 0.9431008100509644, 633.4112548828125, 608.8812255859375]]"
861,Tomato Yellow Leaf Curl Virus,0.6777543425559998,"[[86.46634674072266, 46.2657585144043, 575.7555541992188, 544.5335693359375]]"
862,Early Blight,0.9568891525268555,"[[373.8758544921875, 52.100502014160156, 552.5098266601562, 359.5964050292969]]"
862,Late Blight,0.9428938627243042,"[[88.47885131835938, 71.30148315429688, 430.7259216308594, 589.1171264648438]]"
863,Tomato Yellow Leaf Curl Virus,0.5637676119804382,"[[113.37360382080078, 11.619800567626953, 609.1767578125, 585.6512451171875]]"
